gufi,departure_aerodrome_icao_name,arrival_aerodrome_icao_name,arrival_stand_actual_time,arrival_stand_scheduled_time,carrier,arrival_stand_actual_time_tz,arrival_stand_scheduled_time_tz,arr_index,dep_index,arrival_delay_time,arrival_date,arrival_time,arrival_date_tz,arrival_time_tz,total_delay_by_airport
GJS4180.DCA.EWR.230301.2305.0086.TFM,KDCA,KEWR,2023-03-03 00:29:00,2023-03-03 00:40:00,GJS,2023-03-02 19:29:00,2023-03-02 19:40:00,5.0,3.0,0.0,2023-03-03,00:29:00,2023-03-02,19:29:00,
DAL1013.JFK.BOS.230301.1830.0042.TFM,KJFK,KBOS,2023-03-02 19:45:00,2023-03-02 19:48:00,DAL,2023-03-02 14:45:00,2023-03-02 14:48:00,1.0,7.0,0.0,2023-03-02,19:45:00,2023-03-02,14:45:00,
DAL572.ATL.BOS.230301.1745.0083.TFM,KATL,KBOS,2023-03-02 20:10:00,2023-03-02 20:18:00,DAL,2023-03-02 15:10:00,2023-03-02 15:18:00,1.0,0.0,0.0,2023-03-02,20:10:00,2023-03-02,15:10:00,
DAL548.LAX.JFK.230301.1725.0059.TFM,KLAX,KJFK,2023-03-02 22:42:00,2023-03-02 22:47:00,DAL,2023-03-02 17:42:00,2023-03-02 17:47:00,7.0,8.0,0.0,2023-03-02,22:42:00,2023-03-02,17:42:00,
UAL2403.EWR.LAX.230301.1930.0139.TFM,KEWR,KLAX,2023-03-03 01:35:00,2023-03-03 01:49:00,UAL,2023-03-02 20:35:00,2023-03-02 20:49:00,8.0,5.0,0.0,2023-03-03,01:35:00,2023-03-02,20:35:00,
DAL754.SEA.ATL.230301.2010.0120.TFM,KSEA,KATL,2023-03-03 00:54:00,2023-03-03 00:54:00,DAL,2023-03-02 19:54:00,2023-03-02 19:54:00,0.0,10.0,0.0,2023-03-03,00:54:00,2023-03-02,19:54:00,
UAL1635.LAX.IAD.230301.2045.0161.TFM,KLAX,KIAD,2023-03-03 01:18:00,2023-03-03 01:18:00,UAL,2023-03-02 20:18:00,2023-03-02 20:18:00,6.0,8.0,0.0,2023-03-03,01:18:00,2023-03-02,20:18:00,
AAL2226.ATL.DCA.230301.1925.0111.TFM,KATL,KDCA,2023-03-02 20:45:00,2023-03-02 21:09:00,AAL,2023-03-02 15:45:00,2023-03-02 16:09:00,3.0,0.0,0.0,2023-03-02,20:45:00,2023-03-02,15:45:00,
UAL283.BWI.SFO.230301.1125.0009.TFM,KBWI,KSFO,2023-03-02 17:30:00,2023-03-02 17:37:00,UAL,2023-03-02 12:30:00,2023-03-02 12:37:00,11.0,2.0,0.0,2023-03-02,17:30:00,2023-03-02,12:30:00,
DAL1274.BWI.ATL.230301.1930.0073.TFM,KBWI,KATL,2023-03-02 21:17:00,2023-03-02 21:28:00,DAL,2023-03-02 16:17:00,2023-03-02 16:28:00,0.0,2.0,0.0,2023-03-02,21:17:00,2023-03-02,16:17:00,
RPA4378.BOS.JFK.230301.2110.0124.TFM,KBOS,KJFK,2023-03-02 23:45:00,2023-03-02 22:29:00,RPA,2023-03-02 18:45:00,2023-03-02 17:29:00,7.0,1.0,76.0,2023-03-02,23:45:00,2023-03-02,18:45:00,
ASH6102.IAD.LGA.230301.2000.0089.TFM,KIAD,KLGA,2023-03-02 21:03:00,2023-03-02 21:28:00,ASH,2023-03-02 16:03:00,2023-03-02 16:28:00,9.0,6.0,0.0,2023-03-02,21:03:00,2023-03-02,16:03:00,
DAL1195.BOS.LGA.230301.1900.0085.TFM,KBOS,KLGA,2023-03-02 20:24:00,2023-03-02 20:22:00,DAL,2023-03-02 15:24:00,2023-03-02 15:22:00,9.0,1.0,0.0,2023-03-02,20:24:00,2023-03-02,15:24:00,
SKW4036.EWR.BOS.230301.2100.0206.TFM,KEWR,KBOS,2023-03-02 22:05:00,2023-03-02 22:24:00,SKW,2023-03-02 17:05:00,2023-03-02 17:24:00,1.0,5.0,0.0,2023-03-02,22:05:00,2023-03-02,17:05:00,
DAL345.BOS.SEA.230301.1205.0126.TFM,KBOS,KSEA,2023-03-02 18:58:00,2023-03-02 18:45:00,DAL,2023-03-02 13:58:00,2023-03-02 13:45:00,10.0,1.0,0.0,2023-03-02,18:58:00,2023-03-02,13:58:00,
DAL324.SFO.JFK.230301.2215.0075.TFM,KSFO,KJFK,2023-03-03 03:30:00,2023-03-03 03:37:00,DAL,2023-03-02 22:30:00,2023-03-02 22:37:00,7.0,11.0,0.0,2023-03-03,03:30:00,2023-03-02,22:30:00,
RPA4410.BOS.JFK.230301.2000.0051.TFM,KBOS,KJFK,2023-03-02 21:24:00,2023-03-02 21:19:00,RPA,2023-03-02 16:24:00,2023-03-02 16:19:00,7.0,1.0,0.0,2023-03-02,21:24:00,2023-03-02,16:24:00,
DAL2226.EWR.ATL.230301.2335.0122.TFM,KEWR,KATL,2023-03-03 02:27:00,2023-03-03 02:09:00,DAL,2023-03-02 21:27:00,2023-03-02 21:09:00,0.0,5.0,18.0,2023-03-03,02:27:00,2023-03-02,21:27:00,
UAL2276.IAD.LAX.230301.2221.0130.TFM,KIAD,KLAX,2023-03-03 03:49:00,2023-03-03 03:58:00,UAL,2023-03-02 22:49:00,2023-03-02 22:58:00,8.0,6.0,0.0,2023-03-03,03:49:00,2023-03-02,22:49:00,
AAL779.LAX.BOS.230301.1620.0078.TFM,KLAX,KBOS,2023-03-02 21:26:00,2023-03-02 21:49:00,AAL,2023-03-02 16:26:00,2023-03-02 16:49:00,1.0,8.0,0.0,2023-03-02,21:26:00,2023-03-02,16:26:00,
GJS4170.DCA.EWR.230301.2130.0139.TFM,KDCA,KEWR,2023-03-02 23:04:00,2023-03-02 23:05:00,GJS,2023-03-02 18:04:00,2023-03-02 18:05:00,5.0,3.0,0.0,2023-03-02,23:04:00,2023-03-02,18:04:00,
DAL529.DFW.LAX.230301.2200.0139.TFM,KDFW,KLAX,2023-03-03 01:44:00,2023-03-03 01:35:00,DAL,2023-03-02 20:44:00,2023-03-02 20:35:00,8.0,4.0,0.0,2023-03-03,01:44:00,2023-03-02,20:44:00,
DAL716.JFK.ATL.230301.1730.0128.TFM,KJFK,KATL,2023-03-02 19:55:00,2023-03-02 20:04:00,DAL,2023-03-02 14:55:00,2023-03-02 15:04:00,0.0,7.0,0.0,2023-03-02,19:55:00,2023-03-02,14:55:00,
GJS4431.EWR.DCA.230301.1700.0133.TFM,KEWR,KDCA,2023-03-02 18:52:00,2023-03-02 18:22:00,GJS,2023-03-02 13:52:00,2023-03-02 13:22:00,3.0,5.0,30.0,2023-03-02,18:52:00,2023-03-02,13:52:00,
UAL716.BOS.EWR.230301.2325.0045.TFM,KBOS,KEWR,2023-03-03 01:18:00,2023-03-03 00:58:00,UAL,2023-03-02 20:18:00,2023-03-02 19:58:00,5.0,1.0,20.0,2023-03-03,01:18:00,2023-03-02,20:18:00,
DAL2272.SFO.LAX.230301.2130.0145.TFM,KSFO,KLAX,2023-03-02 22:37:00,2023-03-02 23:01:00,DAL,2023-03-02 17:37:00,2023-03-02 18:01:00,8.0,11.0,0.0,2023-03-02,22:37:00,2023-03-02,17:37:00,
AAL2527.BOS.DFW.230301.1035.0045.TFM,KBOS,KDFW,2023-03-02 15:41:00,2023-03-02 15:02:00,AAL,2023-03-02 10:41:00,2023-03-02 10:02:00,4.0,1.0,39.0,2023-03-02,15:41:00,2023-03-02,10:41:00,
GJS4413.DCA.EWR.230301.2115.0114.TFM,KDCA,KEWR,2023-03-03 00:54:00,2023-03-02 22:50:00,GJS,2023-03-02 19:54:00,2023-03-02 17:50:00,5.0,3.0,124.0,2023-03-03,00:54:00,2023-03-02,19:54:00,
AAL2.LAX.JFK.230301.1530.0119.TFM,KLAX,KJFK,2023-03-02 20:28:00,2023-03-02 20:54:00,AAL,2023-03-02 15:28:00,2023-03-02 15:54:00,7.0,8.0,0.0,2023-03-02,20:28:00,2023-03-02,15:28:00,
DAL2332.IAD.ATL.230301.1500.0285.TFM,KIAD,KATL,2023-03-02 16:44:00,2023-03-02 16:47:00,DAL,2023-03-02 11:44:00,2023-03-02 11:47:00,0.0,6.0,0.0,2023-03-02,16:44:00,2023-03-02,11:44:00,
AAL2767.DFW.SEA.230301.1440.0098.TFM,KDFW,KSEA,2023-03-02 19:01:00,2023-03-02 19:05:00,AAL,2023-03-02 14:01:00,2023-03-02 14:05:00,10.0,4.0,0.0,2023-03-02,19:01:00,2023-03-02,14:01:00,
GJS4185.EWR.DCA.230301.1930.0125.TFM,KEWR,KDCA,2023-03-02 20:47:00,2023-03-02 20:52:00,GJS,2023-03-02 15:47:00,2023-03-02 15:52:00,3.0,5.0,0.0,2023-03-02,20:47:00,2023-03-02,15:47:00,
UAL1908.SFO.EWR.230301.1915.0095.TFM,KSFO,KEWR,2023-03-03 00:36:00,2023-03-03 00:30:00,UAL,2023-03-02 19:36:00,2023-03-02 19:30:00,5.0,11.0,0.0,2023-03-03,00:36:00,2023-03-02,19:36:00,
GJS4411.DCA.EWR.230301.1900.0176.TFM,KDCA,KEWR,2023-03-02 20:12:00,2023-03-02 20:35:00,GJS,2023-03-02 15:12:00,2023-03-02 15:35:00,5.0,3.0,0.0,2023-03-02,20:12:00,2023-03-02,15:12:00,
RPA4316.LGA.DCA.230301.1600.0067.TFM,KLGA,KDCA,2023-03-02 17:31:00,2023-03-02 17:33:00,RPA,2023-03-02 12:31:00,2023-03-02 12:33:00,3.0,9.0,0.0,2023-03-02,17:31:00,2023-03-02,12:31:00,
