gufi,departure_aerodrome_icao_name,arrival_aerodrome_icao_name,arrival_stand_actual_time,arrival_stand_scheduled_time,carrier,arrival_stand_actual_time_tz,arrival_stand_scheduled_time_tz,arr_index,dep_index,arrival_delay_time,arrival_date,arrival_time,arrival_date_tz,arrival_time_tz,total_delay_by_airport
UAL2215.EWR.LAX.230222.0130.0162.TFM,KEWR,KLAX,2023-02-23 07:58:00,2023-02-23 07:50:00,UAL,2023-02-23 02:58:00,2023-02-23 02:50:00,7.0,5.0,0.0,2023-02-23,07:58:00,2023-02-23,02:58:00,31.0
UAL788.EWR.SFO.230222.1115.0110.TFM,KEWR,KSFO,2023-02-23 17:30:00,2023-02-23 17:28:00,UAL,2023-02-23 12:30:00,2023-02-23 12:28:00,9.0,5.0,0.0,2023-02-23,17:30:00,2023-02-23,12:30:00,
UAL1428.SFO.EWR.230222.2235.0139.TFM,KSFO,KEWR,2023-02-24 03:38:00,2023-02-24 03:45:00,UAL,2023-02-23 22:38:00,2023-02-23 22:45:00,5.0,9.0,0.0,2023-02-24,03:38:00,2023-02-23,22:38:00,
UAL544.LAX.SFO.230222.2125.0148.TFM,KLAX,KSFO,2023-02-23 22:39:00,2023-02-23 22:58:00,UAL,2023-02-23 17:39:00,2023-02-23 17:58:00,9.0,7.0,0.0,2023-02-23,22:39:00,2023-02-23,17:39:00,
UAL662.EWR.DFW.230222.1905.0042.TFM,KEWR,KDFW,2023-02-23 23:05:00,2023-02-23 23:07:00,UAL,2023-02-23 18:05:00,2023-02-23 18:07:00,4.0,5.0,0.0,2023-02-23,23:05:00,2023-02-23,18:05:00,
UAL1605.LAX.BWI.230222.0735.0018.TFM,KLAX,KBWI,2023-02-23 11:56:00,2023-02-23 12:08:00,UAL,2023-02-23 06:56:00,2023-02-23 07:08:00,2.0,7.0,0.0,2023-02-23,11:56:00,2023-02-23,06:56:00,
UAL1209.EWR.SFO.230222.2315.0115.TFM,KEWR,KSFO,2023-02-24 06:36:00,2023-02-24 05:37:00,UAL,2023-02-24 01:36:00,2023-02-24 00:37:00,9.0,5.0,59.0,2023-02-24,06:36:00,2023-02-24,01:36:00,
UAL1785.BOS.IAD.230222.1045.0019.TFM,KBOS,KIAD,2023-02-23 14:25:00,2023-02-23 12:21:00,UAL,2023-02-23 09:25:00,2023-02-23 07:21:00,6.0,1.0,124.0,2023-02-23,14:25:00,2023-02-23,09:25:00,
UAL1689.LAX.EWR.230222.1830.0189.TFM,KLAX,KEWR,2023-02-23 22:38:00,2023-02-23 23:01:00,UAL,2023-02-23 17:38:00,2023-02-23 18:01:00,5.0,7.0,0.0,2023-02-23,22:38:00,2023-02-23,17:38:00,
UAL239.ATL.IAD.230222.1935.0132.TFM,KATL,KIAD,2023-02-23 20:57:00,2023-02-23 21:20:00,UAL,2023-02-23 15:57:00,2023-02-23 16:20:00,6.0,0.0,0.0,2023-02-23,20:57:00,2023-02-23,15:57:00,
