,gufi,departure_aerodrome_icao_name,arrival_aerodrome_icao_name,arrival_stand_actual_time,arrival_stand_scheduled_time,carrier
939,RPA4591.DCA.LGA.230301.2106.0031.TFM,KDCA,KLGA,2023-03-02 22:11:00,2023-03-02 22:24:00,RPA
940,DAL1305.ATL.EWR.230301.1925.0096.TFM,KATL,KEWR,2023-03-02 21:36:00,2023-03-02 21:27:00,DAL
941,UAL651.IAD.ATL.230301.1755.0081.TFM,KIAD,KATL,2023-03-02 19:42:00,2023-03-02 19:53:00,UAL
942,DAL806.BOS.ATL.230301.1615.0134.TFM,KBOS,KATL,2023-03-02 19:21:00,2023-03-02 19:10:00,DAL
943,UAL2400.BOS.SFO.230301.2300.0235.TFM,KBOS,KSFO,2023-03-03 05:56:00,2023-03-03 05:49:00,UAL
944,AAL613.DFW.EWR.230301.1925.0110.TFM,KDFW,KEWR,2023-03-02 22:22:00,2023-03-02 22:40:00,AAL
945,AAL2169.DCA.BOS.230301.1400.0254.TFM,KDCA,KBOS,2023-03-02 15:26:00,2023-03-02 15:40:00,AAL
946,AAL990.LAX.ATL.230301.1755.0141.TFM,KLAX,KATL,2023-03-02 22:10:00,2023-03-02 22:05:00,AAL
947,AAL1676.DFW.DCA.230301.1430.0152.TFM,KDFW,KDCA,2023-03-02 17:05:00,2023-03-02 17:19:00,AAL
948,UAL1302.EWR.BOS.230301.1730.0172.TFM,KEWR,KBOS,2023-03-02 18:22:00,2023-03-02 18:39:00,UAL
949,UAL667.IAD.LAX.230301.1340.0030.TFM,KIAD,KLAX,2023-03-02 19:05:00,2023-03-02 19:14:00,UAL
950,DAL656.ATL.SFO.230301.0250.0098.TFM,KATL,KSFO,2023-03-02 08:03:00,2023-03-02 08:12:00,DAL
951,UAL1650.SEA.LAX.230301.1420.0041.TFM,KSEA,KLAX,2023-03-02 16:42:00,2023-03-02 17:01:00,UAL
952,UAL2314.IAD.DFW.230301.1340.0097.TFM,KIAD,KDFW,2023-03-02 17:15:00,2023-03-02 17:07:00,UAL
953,AAL472.DFW.DCA.230301.2300.0100.TFM,KDFW,KDCA,2023-03-03 02:02:00,2023-03-03 01:45:00,AAL
954,UAL2371.DFW.SFO.230301.1305.0106.TFM,KDFW,KSFO,2023-03-02 16:57:00,2023-03-02 17:15:00,UAL
955,RPA4560.JFK.DCA.230301.2050.0117.TFM,KJFK,KDCA,2023-03-02 22:26:00,2023-03-02 22:26:00,RPA
956,RPA3602.EWR.ATL.230301.1115.0068.TFM,KEWR,KATL,2023-03-02 13:54:00,2023-03-02 13:53:00,RPA
957,DAL376.BOS.ATL.230301.1905.0039.TFM,KBOS,KATL,2023-03-02 22:00:00,2023-03-02 22:04:00,DAL
958,AAL2153.LGA.DCA.230301.1500.0325.TFM,KLGA,KDCA,2023-03-02 17:26:00,2023-03-02 16:26:00,AAL
959,DAL2473.ATL.JFK.230301.2135.0145.TFM,KATL,KJFK,2023-03-03 00:51:00,2023-03-02 23:50:00,DAL
960,RPA3480.EWR.DCA.230301.1530.0045.TFM,KEWR,KDCA,2023-03-02 17:13:00,2023-03-02 16:52:00,RPA
961,AAL2122.BOS.DCA.230301.1230.0192.TFM,KBOS,KDCA,2023-03-02 14:34:00,2023-03-02 14:14:00,AAL
962,DAL2703.SEA.SFO.230301.2145.0083.TFM,KSEA,KSFO,2023-03-02 23:47:00,2023-03-02 23:52:00,DAL
963,AAL2030.DCA.LGA.230301.1500.0308.TFM,KDCA,KLGA,2023-03-02 16:11:00,2023-03-02 16:07:00,AAL
964,DAL513.DCA.ATL.230301.1100.0083.TFM,KDCA,KATL,2023-03-02 12:45:00,2023-03-02 13:02:00,DAL
965,DAL603.JFK.DFW.230301.1200.0139.TFM,KJFK,KDFW,2023-03-02 16:45:00,2023-03-02 16:19:00,DAL
966,UAL395.EWR.SFO.230301.2215.0159.TFM,KEWR,KSFO,2023-03-03 04:55:00,2023-03-03 04:37:00,UAL
967,RPA4383.DCA.LGA.230301.1800.0138.TFM,KDCA,KLGA,2023-03-02 19:38:00,2023-03-02 19:18:00,RPA
968,DAL898.ATL.LAX.230301.1330.0223.TFM,KATL,KLAX,2023-03-02 18:38:00,2023-03-02 18:39:00,DAL
969,UAL1746.BOS.EWR.230301.1945.0138.TFM,KBOS,KEWR,2023-03-02 21:25:00,2023-03-02 21:10:00,UAL
970,AAL1.JFK.LAX.230301.1225.0042.TFM,KJFK,KLAX,2023-03-02 18:41:00,2023-03-02 18:47:00,AAL
971,DAL363.BOS.ATL.230301.1720.0093.TFM,KBOS,KATL,2023-03-02 20:33:00,2023-03-02 20:19:00,DAL
972,AAL2159.BOS.DCA.230301.1100.0239.TFM,KBOS,KDCA,2023-03-02 12:27:00,2023-03-02 12:51:00,AAL
973,AAL1295.LGA.DCA.230301.2300.0097.TFM,KLGA,KDCA,2023-03-03 00:29:00,2023-03-03 00:22:00,AAL
974,AAL1667.SEA.DFW.230301.1530.0140.TFM,KSEA,KDFW,2023-03-02 19:28:00,2023-03-02 19:20:00,AAL
975,UAL436.SFO.BWI.230301.0700.0021.TFM,KSFO,KBWI,2023-03-02 11:47:00,2023-03-02 12:04:00,UAL
976,AAL536.EWR.DFW.230301.1000.0038.TFM,KEWR,KDFW,2023-03-02 15:03:00,2023-03-02 14:06:00,AAL
977,DAL541.ATL.LGA.230301.2120.0143.TFM,KATL,KLGA,2023-03-02 23:20:00,2023-03-02 23:29:00,DAL
978,UAL535.EWR.LAX.230301.1330.0262.TFM,KEWR,KLAX,2023-03-02 19:59:00,2023-03-02 19:34:00,UAL
979,DAL455.ATL.DCA.230301.1955.0129.TFM,KATL,KDCA,2023-03-02 21:31:00,2023-03-02 21:36:00,DAL
980,DAL315.SFO.JFK.230301.0630.0031.TFM,KSFO,KJFK,2023-03-02 11:46:00,2023-03-02 11:45:00,DAL
981,DAL482.JFK.LAX.230301.1345.0108.TFM,KJFK,KLAX,2023-03-02 20:32:00,2023-03-02 20:20:00,DAL
982,DAL916.ATL.SFO.230301.1320.0061.TFM,KATL,KSFO,2023-03-02 18:38:00,2023-03-02 18:50:00,DAL
983,DAL675.LAX.BOS.230301.0530.0036.TFM,KLAX,KBOS,2023-03-02 11:04:00,2023-03-02 10:55:00,DAL
984,AAL1148.DFW.BOS.230301.1835.0174.TFM,KDFW,KBOS,2023-03-02 21:35:00,2023-03-02 22:07:00,AAL
985,AAL2119.DCA.LGA.230301.1715.0095.TFM,KDCA,KLGA,2023-03-02 19:25:00,2023-03-02 18:20:00,AAL
986,UAL751.ATL.EWR.230301.1615.0086.TFM,KATL,KEWR,2023-03-02 18:17:00,2023-03-02 18:25:00,UAL
987,DAL1274.ATL.BWI.230301.1625.0071.TFM,KATL,KBWI,2023-03-02 18:05:00,2023-03-02 18:17:00,DAL
988,AAL2068.LGA.DCA.230301.1300.0197.TFM,KLGA,KDCA,2023-03-02 14:38:00,2023-03-02 14:18:00,AAL
989,UAL523.BOS.EWR.230301.2040.0043.TFM,KBOS,KEWR,2023-03-02 22:06:00,2023-03-02 22:08:00,UAL
990,SKW3342.LAX.SFO.230301.1900.0053.TFM,KLAX,KSFO,2023-03-02 20:24:00,2023-03-02 20:24:00,SKW
991,AAL2773.DFW.LGA.230301.1545.0109.TFM,KDFW,KLGA,2023-03-02 18:37:00,2023-03-02 19:00:00,AAL
992,JBU1132.LGA.BOS.230301.2215.0063.TFM,KLGA,KBOS,2023-03-02 23:38:00,2023-03-02 23:33:00,JBU
993,UAL2111.IAD.EWR.230301.1100.0372.TFM,KIAD,KEWR,2023-03-02 12:08:00,2023-03-02 12:19:00,UAL
994,UAL1770.SFO.EWR.230301.2115.0064.TFM,KSFO,KEWR,2023-03-03 03:00:00,2023-03-03 02:26:00,UAL
995,UAL560.DFW.EWR.230301.2020.0033.TFM,KDFW,KEWR,2023-03-03 00:00:00,2023-03-02 23:40:00,UAL
996,FFT1552.DFW.ATL.230301.1510.0040.TFM,KDFW,KATL,2023-03-02 17:21:00,2023-03-02 17:16:00,FFT
997,AAL2297.DFW.BOS.230301.1345.0081.TFM,KDFW,KBOS,2023-03-02 16:49:00,2023-03-02 17:15:00,AAL
998,UAL2455.EWR.ATL.230301.1330.0121.TFM,KEWR,KATL,2023-03-02 16:25:00,2023-03-02 15:45:00,UAL
999,UAL501.SFO.LAX.230301.1625.0139.TFM,KSFO,KLAX,2023-03-02 17:41:00,2023-03-02 18:02:00,UAL
1000,DAL2590.BWI.ATL.230301.1530.0075.TFM,KBWI,KATL,2023-03-02 17:11:00,2023-03-02 17:19:00,DAL
1001,DAL664.JFK.SFO.230301.1200.0156.TFM,KJFK,KSFO,2023-03-02 18:05:00,2023-03-02 18:51:00,DAL
1002,AAL2146.BOS.DCA.230301.1430.0118.TFM,KBOS,KDCA,2023-03-02 16:04:00,2023-03-02 16:15:00,AAL
1003,UAL1665.SFO.BOS.230301.0705.0009.TFM,KSFO,KBOS,2023-03-02 12:42:00,2023-03-02 12:38:00,UAL
1004,UAL2318.EWR.LAX.230301.1115.0019.TFM,KEWR,KLAX,2023-03-02 17:27:00,2023-03-02 17:35:00,UAL
1005,DAL983.DFW.ATL.230301.1300.0084.TFM,KDFW,KATL,2023-03-02 14:51:00,2023-03-02 15:09:00,DAL
1006,AAL779.BOS.LAX.230301.2300.0167.TFM,KBOS,KLAX,2023-03-03 05:32:00,2023-03-03 05:38:00,AAL
1007,ASH6087.LGA.IAD.230301.1100.0065.TFM,KLGA,KIAD,2023-03-02 12:18:00,2023-03-02 12:26:00,ASH
1008,DAL855.ATL.BOS.230301.1515.0034.TFM,KATL,KBOS,2023-03-02 17:34:00,2023-03-02 17:53:00,DAL
1009,RPA4367.DCA.BOS.230301.2000.0058.TFM,KDCA,KBOS,2023-03-02 21:42:00,2023-03-02 21:42:00,RPA
1010,UAL2424.LAX.BOS.230301.0705.0023.TFM,KLAX,KBOS,2023-03-02 12:16:00,2023-03-02 12:27:00,UAL
1011,DAL2192.BWI.ATL.230301.1225.0068.TFM,KBWI,KATL,2023-03-02 14:45:00,2023-03-02 14:35:00,DAL
1012,RPA4383.LGA.DCA.230301.2000.0052.TFM,KLGA,KDCA,2023-03-02 21:14:00,2023-03-02 21:35:00,RPA
1013,DAL1088.LAX.SEA.230301.1500.0074.TFM,KLAX,KSEA,2023-03-02 17:56:00,2023-03-02 17:57:00,DAL
1014,AAL2029.DCA.BOS.230301.1100.0258.TFM,KDCA,KBOS,2023-03-02 12:06:00,2023-03-02 12:33:00,AAL
1015,DAL1714.LAX.SEA.230301.1800.0308.TFM,KLAX,KSEA,2023-03-02 20:46:00,2023-03-02 20:55:00,DAL
1016,SKW4878.LAX.SFO.230301.1740.0124.TFM,KLAX,KSFO,2023-03-02 19:36:00,2023-03-02 19:09:00,SKW
1017,UAL222.ATL.EWR.230301.1115.0022.TFM,KATL,KEWR,2023-03-02 13:23:00,2023-03-02 13:26:00,UAL
1018,SKW3935.SFO.SEA.230301.2055.0059.TFM,KSFO,KSEA,2023-03-02 22:47:00,2023-03-02 23:20:00,SKW
1019,AAL977.SFO.LAX.230301.1500.0129.TFM,KSFO,KLAX,2023-03-02 16:13:00,2023-03-02 16:22:00,AAL
1020,UAL473.EWR.SFO.230301.1915.0084.TFM,KEWR,KSFO,2023-03-03 01:23:00,2023-03-03 01:29:00,UAL
1021,UAL1228.EWR.IAD.230301.1115.0053.TFM,KEWR,KIAD,2023-03-02 12:07:00,2023-03-02 12:34:00,UAL
1022,DAL923.ATL.SFO.230301.2120.0096.TFM,KATL,KSFO,2023-03-03 02:41:00,2023-03-03 02:46:00,DAL
1023,DAL2820.IAD.ATL.230301.1755.0047.TFM,KIAD,KATL,2023-03-02 19:38:00,2023-03-02 19:50:00,DAL
1024,AAL541.DFW.LGA.230301.1815.0167.TFM,KDFW,KLGA,2023-03-02 21:57:00,2023-03-02 21:29:00,AAL
1025,DAL1507.LAX.SEA.230301.2130.0173.TFM,KLAX,KSEA,2023-03-03 00:02:00,2023-03-03 00:22:00,DAL
1026,DAL2820.ATL.IAD.230301.1510.0075.TFM,KATL,KIAD,2023-03-02 16:48:00,2023-03-02 16:57:00,DAL
1027,AAL688.DFW.LAX.230301.1400.0247.TFM,KDFW,KLAX,2023-03-02 17:26:00,2023-03-02 17:23:00,AAL
1028,DAL2888.SFO.SEA.230301.1835.0126.TFM,KSFO,KSEA,2023-03-02 20:46:00,2023-03-02 20:50:00,DAL
1029,DAL2575.EWR.ATL.230301.1305.0036.TFM,KEWR,KATL,2023-03-02 15:53:00,2023-03-02 15:40:00,DAL
1030,DAL1598.SEA.LAX.230301.1510.0158.TFM,KSEA,KLAX,2023-03-02 17:33:00,2023-03-02 17:51:00,DAL
1031,DAL2643.ATL.BWI.230301.2010.0136.TFM,KATL,KBWI,2023-03-02 21:41:00,2023-03-02 21:56:00,DAL
1032,UAL487.SFO.IAD.230301.1900.0170.TFM,KSFO,KIAD,2023-03-02 23:37:00,2023-03-02 23:57:00,UAL
1033,AAL2142.BOS.DCA.230301.2130.0231.TFM,KBOS,KDCA,2023-03-03 00:27:00,2023-03-02 23:12:00,AAL
1034,UAL1986.SFO.SEA.230301.1710.0032.TFM,KSFO,KSEA,2023-03-02 19:27:00,2023-03-02 19:27:00,UAL
1035,UAL1654.LAX.BOS.230301.1620.0068.TFM,KLAX,KBOS,2023-03-02 21:33:00,2023-03-02 21:40:00,UAL
1036,AAL429.DFW.DCA.230301.1315.0155.TFM,KDFW,KDCA,2023-03-02 15:52:00,2023-03-02 16:00:00,AAL
1037,DAL575.LAX.JFK.230301.2145.0127.TFM,KLAX,KJFK,2023-03-03 03:19:00,2023-03-03 02:59:00,DAL
1038,ASH6099.IAD.LGA.230301.1815.0050.TFM,KIAD,KLGA,2023-03-02 19:38:00,2023-03-02 19:43:00,ASH
1039,GJS4414.DCA.EWR.230301.2200.0248.TFM,KDCA,KEWR,2023-03-02 23:15:00,2023-03-02 23:35:00,GJS
1040,AAL2989.DFW.DCA.230301.1130.0108.TFM,KDFW,KDCA,2023-03-02 14:16:00,2023-03-02 14:14:00,AAL
1041,AAL2147.BOS.DCA.230301.1930.0161.TFM,KBOS,KDCA,2023-03-02 21:14:00,2023-03-02 21:13:00,AAL
1042,DAL695.BOS.ATL.230301.1050.0033.TFM,KBOS,KATL,2023-03-02 13:58:00,2023-03-02 14:02:00,DAL
1043,GJS4171.EWR.DCA.230301.1600.0214.TFM,KEWR,KDCA,2023-03-02 18:09:00,2023-03-02 17:23:00,GJS
1044,DAL1265.ATL.BWI.230301.1420.0037.TFM,KATL,KBWI,2023-03-02 16:02:00,2023-03-02 16:05:00,DAL
1045,DAL2178.ATL.EWR.230301.1550.0069.TFM,KATL,KEWR,2023-03-02 18:05:00,2023-03-02 17:57:00,DAL
1046,AAL1839.DCA.DFW.230301.1200.0363.TFM,KDCA,KDFW,2023-03-02 16:05:00,2023-03-02 15:35:00,AAL
1047,AAL2010.DCA.LGA.230301.1100.0245.TFM,KDCA,KLGA,2023-03-02 12:03:00,2023-03-02 12:13:00,AAL
1048,SKW4876.SFO.LAX.230301.1945.0100.TFM,KSFO,KLAX,2023-03-02 21:26:00,2023-03-02 21:09:00,SKW
1049,UAL1696.SFO.ATL.230301.1900.0151.TFM,KSFO,KATL,2023-03-02 23:43:00,2023-03-02 23:33:00,UAL
1050,DAL514.LGA.ATL.230301.1750.0032.TFM,KLGA,KATL,2023-03-02 20:02:00,2023-03-02 20:31:00,DAL
1051,RPA4490.ATL.LGA.230301.1100.0293.TFM,KATL,KLGA,2023-03-02 13:07:00,2023-03-02 13:14:00,RPA
1052,AAL2999.DFW.DCA.230301.2125.0152.TFM,KDFW,KDCA,2023-03-02 23:42:00,2023-03-03 00:09:00,AAL
1053,UAL277.IAD.SFO.230301.1115.0015.TFM,KIAD,KSFO,2023-03-02 17:01:00,2023-03-02 17:19:00,UAL
1054,DAL2614.LAX.SFO.230301.1400.0208.TFM,KLAX,KSFO,2023-03-02 15:10:00,2023-03-02 15:26:00,DAL
1055,UAL2245.EWR.SEA.230301.1145.0026.TFM,KEWR,KSEA,2023-03-02 17:51:00,2023-03-02 17:54:00,UAL
1056,UAL1395.LAX.IAD.230301.1910.0080.TFM,KLAX,KIAD,2023-03-02 23:36:00,2023-03-02 23:53:00,UAL
1057,DAL2049.JFK.ATL.230301.1115.0062.TFM,KJFK,KATL,2023-03-02 14:05:00,2023-03-02 13:53:00,DAL
1058,AAL428.LGA.DFW.230301.1230.0204.TFM,KLGA,KDFW,2023-03-02 17:16:00,2023-03-02 16:40:00,AAL
1059,DAL2550.IAD.ATL.230301.1100.0088.TFM,KIAD,KATL,2023-03-02 12:40:00,2023-03-02 12:58:00,DAL
1060,UAL1213.EWR.ATL.230301.1800.0229.TFM,KEWR,KATL,2023-03-02 20:43:00,2023-03-02 20:30:00,UAL
1061,UAL2170.EWR.DFW.230301.1145.0069.TFM,KEWR,KDFW,2023-03-02 15:49:00,2023-03-02 15:48:00,UAL
1062,AAL3.JFK.LAX.230301.1530.0120.TFM,KJFK,KLAX,2023-03-02 21:53:00,2023-03-02 21:54:00,AAL
1063,SKW3966.IAD.JFK.230301.1100.0310.TFM,KIAD,KJFK,2023-03-02 14:10:00,2023-03-02 12:25:00,SKW
1064,GJS4503.EWR.DCA.230301.1500.0161.TFM,KEWR,KDCA,2023-03-02 17:12:00,2023-03-02 16:22:00,GJS
1065,UAL251.BWI.LAX.230301.1335.0105.TFM,KBWI,KLAX,2023-03-02 19:32:00,2023-03-02 19:26:00,UAL
1066,UAL1450.EWR.BOS.230301.1155.0034.TFM,KEWR,KBOS,2023-03-02 12:49:00,2023-03-02 13:08:00,UAL
1067,DAL319.SFO.JFK.230301.1400.0205.TFM,KSFO,KJFK,2023-03-02 19:21:00,2023-03-02 19:30:00,DAL
1068,AAL1011.LGA.DFW.230301.1130.0103.TFM,KLGA,KDFW,2023-03-02 16:06:00,2023-03-02 15:42:00,AAL
1069,UAL2060.IAD.BOS.230301.1745.0021.TFM,KIAD,KBOS,2023-03-02 19:13:00,2023-03-02 19:12:00,UAL
1070,DAL746.LGA.DFW.230301.1100.0095.TFM,KLGA,KDFW,2023-03-02 15:46:00,2023-03-02 15:15:00,DAL
1071,AAL2143.DCA.BOS.230301.2200.0304.TFM,KDCA,KBOS,2023-03-02 23:23:00,2023-03-02 23:31:00,AAL
1072,AAL274.LAX.JFK.230301.1945.0135.TFM,KLAX,KJFK,2023-03-03 00:43:00,2023-03-03 01:07:00,AAL
1073,GJS4430.DCA.EWR.230301.1300.0181.TFM,KDCA,KEWR,2023-03-02 15:32:00,2023-03-02 14:25:00,GJS
1074,ASH6084.IAD.LGA.230301.1400.0062.TFM,KIAD,KLGA,2023-03-02 15:34:00,2023-03-02 15:28:00,ASH
1075,AAL2023.DFW.SFO.230301.1645.0104.TFM,KDFW,KSFO,2023-03-02 20:45:00,2023-03-02 20:42:00,AAL
1076,DAL793.ATL.LGA.230301.1315.0059.TFM,KATL,KLGA,2023-03-02 15:24:00,2023-03-02 15:25:00,DAL
1077,RPA4806.BOS.DCA.230301.1730.0079.TFM,KBOS,KDCA,2023-03-02 19:14:00,2023-03-02 19:19:00,RPA
1078,DAL527.LAX.ATL.230301.0900.0031.TFM,KLAX,KATL,2023-03-02 12:54:00,2023-03-02 13:09:00,DAL
1079,SKW5365.SFO.LAX.230301.1945.0098.TFM,KSFO,KLAX,2023-03-02 21:00:00,2023-03-02 21:28:00,SKW
1080,DAL972.DCA.ATL.230301.1200.0143.TFM,KDCA,KATL,2023-03-02 14:06:00,2023-03-02 14:05:00,DAL
1081,ASH6073.IAD.LGA.230301.2221.0019.TFM,KIAD,KLGA,2023-03-02 23:58:00,2023-03-02 23:47:00,ASH
1082,UAL2614.LAX.EWR.230301.2100.0227.TFM,KLAX,KEWR,2023-03-03 02:03:00,2023-03-03 02:02:00,UAL
1083,AAL1252.DCA.LAX.230301.2205.0150.TFM,KDCA,KLAX,2023-03-03 04:37:00,2023-03-03 04:00:00,AAL
1084,UAL433.BOS.SFO.230301.1100.0326.TFM,KBOS,KSFO,2023-03-02 17:34:00,2023-03-02 17:45:00,UAL
1085,SKW945H.SFO.LAX.230301.2115.0039.TFM,KSFO,KLAX,2023-03-02 22:30:00,2023-03-02 22:45:00,SKW
1086,RPA4802.ATL.DCA.230301.2145.0158.TFM,KATL,KDCA,2023-03-02 23:15:00,2023-03-02 23:39:00,RPA
1087,UAL775.IAD.DFW.230301.2240.0045.TFM,KIAD,KDFW,2023-03-03 03:42:00,2023-03-03 02:06:00,UAL
1088,DAL2890.JFK.ATL.230301.2200.0129.TFM,KJFK,KATL,2023-03-03 00:45:00,2023-03-03 00:40:00,DAL
1089,AAL1232.LGA.DCA.230301.1100.0153.TFM,KLGA,KDCA,2023-03-02 12:23:00,2023-03-02 12:21:00,AAL
1090,DAL316.DCA.ATL.230301.1720.0087.TFM,KDCA,KATL,2023-03-02 19:22:00,2023-03-02 19:23:00,DAL
1091,ASH6015.IAD.LGA.230301.2140.0045.TFM,KIAD,KLGA,2023-03-02 23:33:00,2023-03-02 23:08:00,ASH
1092,SKW3935.SEA.SFO.230301.1745.0133.TFM,KSEA,KSFO,2023-03-02 19:52:00,2023-03-02 20:10:00,SKW
1093,GJS4184.EWR.DCA.230301.1100.0126.TFM,KEWR,KDCA,2023-03-02 12:42:00,2023-03-02 12:17:00,GJS
1094,UAL519.DCA.SFO.230301.2300.0233.TFM,KDCA,KSFO,2023-03-03 05:14:00,2023-03-03 05:20:00,UAL
1095,AAL2403.DFW.ATL.230301.2225.0165.TFM,KDFW,KATL,2023-03-03 00:49:00,2023-03-03 00:22:00,AAL
1096,AAL1008.DFW.ATL.230301.1840.0100.TFM,KDFW,KATL,2023-03-02 20:27:00,2023-03-02 20:40:00,AAL
1097,AAL2986.SFO.DFW.230301.1700.0260.TFM,KSFO,KDFW,2023-03-02 21:43:00,2023-03-02 20:26:00,AAL
1098,ASH6088.LGA.IAD.230301.1200.0229.TFM,KLGA,KIAD,2023-03-02 13:30:00,2023-03-02 13:26:00,ASH
1099,AAL2600.BOS.DFW.230301.1230.0197.TFM,KBOS,KDFW,2023-03-02 17:47:00,2023-03-02 17:10:00,AAL
1100,DAL317.JFK.SEA.230301.1200.0130.TFM,KJFK,KSEA,2023-03-02 18:37:00,2023-03-02 18:28:00,DAL
1101,UAL299.BOS.SFO.230301.1320.0110.TFM,KBOS,KSFO,2023-03-02 19:31:00,2023-03-02 20:08:00,UAL
1102,AAL2853.LAX.DFW.230301.1900.0039.TFM,KLAX,KDFW,2023-03-02 22:01:00,2023-03-02 22:02:00,AAL
1103,UAL320.ATL.IAD.230301.1435.0131.TFM,KATL,KIAD,2023-03-02 16:01:00,2023-03-02 16:09:00,UAL
1104,UAL606.EWR.BOS.230301.1350.0068.TFM,KEWR,KBOS,2023-03-02 15:33:00,2023-03-02 15:00:00,UAL
1105,DAL380.DCA.LAX.230301.2221.0085.TFM,KDCA,KLAX,2023-03-03 05:06:00,2023-03-03 04:20:00,DAL
1106,DAL600.JFK.SFO.230301.2230.0098.TFM,KJFK,KSFO,2023-03-03 05:22:00,2023-03-03 05:20:00,DAL
1107,UAL674.EWR.BOS.230301.1500.0218.TFM,KEWR,KBOS,2023-03-02 16:38:00,2023-03-02 16:14:00,UAL
1108,DAL791.DFW.LGA.230301.2245.0136.TFM,KDFW,KLGA,2023-03-03 02:01:00,2023-03-03 02:04:00,DAL
1109,AAL1077.DFW.LAX.230301.1500.0304.TFM,KDFW,KLAX,2023-03-02 18:27:00,2023-03-02 18:29:00,AAL
1110,AAL1992.DFW.SEA.230301.1830.0201.TFM,KDFW,KSEA,2023-03-02 23:22:00,2023-03-02 22:52:00,AAL
1111,AAL1078.IAD.DFW.230301.2211.0071.TFM,KIAD,KDFW,2023-03-03 04:01:00,2023-03-03 01:40:00,AAL
1112,UAL1891.EWR.BOS.230301.2221.0134.TFM,KEWR,KBOS,2023-03-03 00:07:00,2023-03-02 23:30:00,UAL
1113,AAL2101.DCA.DFW.230301.1445.0125.TFM,KDCA,KDFW,2023-03-02 18:17:00,2023-03-02 18:17:00,AAL
1114,AAL2109.LAX.DCA.230301.1605.0087.TFM,KLAX,KDCA,2023-03-02 20:32:00,2023-03-02 20:54:00,AAL
1115,DAL610.JFK.SEA.230301.2140.0145.TFM,KJFK,KSEA,2023-03-03 04:08:00,2023-03-03 04:00:00,DAL
1116,UAL1546.EWR.ATL.230301.2200.0151.TFM,KEWR,KATL,2023-03-03 00:33:00,2023-03-03 00:31:00,UAL
1117,UAL688.IAD.BOS.230301.2205.0134.TFM,KIAD,KBOS,2023-03-02 23:28:00,2023-03-02 23:38:00,UAL
1118,UAL2622.EWR.LAX.230301.1530.0112.TFM,KEWR,KLAX,2023-03-02 21:40:00,2023-03-02 21:34:00,UAL
1119,DAL488.LGA.ATL.230301.1205.0109.TFM,KLGA,KATL,2023-03-02 14:28:00,2023-03-02 14:49:00,DAL
1120,DAL2617.BOS.JFK.230301.1100.0079.TFM,KBOS,KJFK,2023-03-02 12:19:00,2023-03-02 12:29:00,DAL
1121,UAL2652.SEA.SFO.230301.1725.0072.TFM,KSEA,KSFO,2023-03-02 19:22:00,2023-03-02 19:38:00,UAL
1122,AAL2146.DCA.BOS.230301.1200.0321.TFM,KDCA,KBOS,2023-03-02 13:09:00,2023-03-02 13:38:00,AAL
1123,AAL2125.LGA.DCA.230301.1200.0353.TFM,KLGA,KDCA,2023-03-02 13:18:00,2023-03-02 13:17:00,AAL
1124,RPA4393.JFK.BOS.230301.1330.0114.TFM,KJFK,KBOS,2023-03-02 14:41:00,2023-03-02 15:01:00,RPA
1125,AAL473.LGA.DCA.230301.2100.0094.TFM,KLGA,KDCA,2023-03-03 00:52:00,2023-03-02 22:20:00,AAL
1126,DAL316.ATL.DCA.230301.1440.0055.TFM,KATL,KDCA,2023-03-02 16:25:00,2023-03-02 16:19:00,DAL
1127,UAL358.DFW.IAD.230301.1810.0058.TFM,KDFW,KIAD,2023-03-02 20:49:00,2023-03-02 20:54:00,UAL
1128,DAL2346.IAD.ATL.230301.2135.0033.TFM,KIAD,KATL,2023-03-02 23:15:00,2023-03-02 23:29:00,DAL
1129,GJS4425.EWR.DCA.230301.1200.0152.TFM,KEWR,KDCA,2023-03-02 13:42:00,2023-03-02 13:17:00,GJS
1130,DAL409.ATL.LGA.230301.2300.0181.TFM,KATL,KLGA,2023-03-03 01:24:00,2023-03-03 01:15:00,DAL
1131,AAL2810.DFW.SFO.230301.0255.0037.TFM,KDFW,KSFO,2023-03-02 07:13:00,2023-03-02 06:49:00,AAL
1132,DAL378.ATL.LGA.230301.1100.0082.TFM,KATL,KLGA,2023-03-02 13:09:00,2023-03-02 13:10:00,DAL
1133,DAL476.ATL.LGA.230301.1215.0099.TFM,KATL,KLGA,2023-03-02 15:30:00,2023-03-02 14:30:00,DAL
1134,UAL2097.SFO.EWR.230301.0515.0027.TFM,KSFO,KEWR,2023-03-02 13:09:00,2023-03-02 10:41:00,UAL
1135,UAL1003.DFW.EWR.230301.1445.0172.TFM,KDFW,KEWR,2023-03-02 17:39:00,2023-03-02 18:00:00,UAL
1136,RPA3517.EWR.DCA.230301.2130.0084.TFM,KEWR,KDCA,2023-03-02 22:45:00,2023-03-02 22:52:00,RPA
1137,AAL238.LAX.JFK.230301.1605.0104.TFM,KLAX,KJFK,2023-03-02 20:57:00,2023-03-02 21:29:00,AAL
1138,SKW4045.BOS.EWR.230301.1745.0148.TFM,KBOS,KEWR,2023-03-02 19:56:00,2023-03-02 19:05:00,SKW
1139,RPA4360.BOS.JFK.230301.1545.0039.TFM,KBOS,KJFK,2023-03-02 16:49:00,2023-03-02 17:00:00,RPA
